Account,Creditline,Target,predicted_target,top_feature_1,top_feature_1_value,top_feature_1_shap,top_feature_2,top_feature_2_value,top_feature_2_shap,top_feature_3,top_feature_3_value,top_feature_3_shap,top_feature_4,top_feature_4_value,top_feature_4_shap,top_feature_5,top_feature_5_value,top_feature_5_shap,analyst_summary
5003514,5003514-03-002,Medium Risk,Low Risk,Salary,4.863028484087883,6.073820627422144,Outstanding,3.1897954101913246,-1.5038573484721722,Voluntary saving,-0.41414576399708186,-1.4109791196369252,account_mean_duration,1.3867821657470414,0.9920512237101704,remaining_to_duration_ratio,0.28170655743241335,0.5692342203147197,"Salary=4.8630 (pushes_toward Low Risk, shap=6.0738); Outstanding=3.1898 (pushes_away Low Risk, shap=-1.5039); Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); account_mean_duration=1.3868 (pushes_toward Low Risk, shap=0.9921); remaining_to_duration_ratio=0.2817 (pushes_toward Low Risk, shap=0.5692)"
5003514,5003514-05-00,Medium Risk,Low Risk,Salary,4.863028484087883,6.073820627422144,Duration,2.3336807287363346,-1.9324577824900548,outstanding_to_payment_ratio,1.4354440769079597,1.1930972099778552,remaining_to_duration_ratio,0.8122637446289507,1.0700533254252147,account_mean_duration,1.3867821657470414,0.9920512237101704,"Salary=4.8630 (pushes_toward Low Risk, shap=6.0738); Duration=2.3337 (pushes_away Low Risk, shap=-1.9325); outstanding_to_payment_ratio=1.4354 (pushes_toward Low Risk, shap=1.1931); remaining_to_duration_ratio=0.8123 (pushes_toward Low Risk, shap=1.0701); account_mean_duration=1.3868 (pushes_toward Low Risk, shap=0.9921)"
5003584,5003584-02-006,Low Risk,Medium Risk,Duration,-0.7581917336020775,-1.2679770317902936,Salary,-0.27329597006584283,0.8562507572494885,start_year,0.5712449757996394,0.5651194955011772,account_savings_to_outstanding_ratio,3.0166214329324896,0.5283877988691871,Voluntary saving,-0.41414576399708186,0.5183740743615735,"Duration=-0.7582 (pushes_away Medium Risk, shap=-1.2680); Salary=-0.2733 (pushes_toward Medium Risk, shap=0.8563); start_year=0.5712 (pushes_toward Medium Risk, shap=0.5651); account_savings_to_outstanding_ratio=3.0166 (pushes_toward Medium Risk, shap=0.5284); Voluntary saving=-0.4141 (pushes_toward Medium Risk, shap=0.5184)"
5003584,5003584-03-01,Low Risk,Low Risk,Voluntary saving,4.016806078353636,3.958227078150633,voluntary_saving_to_outstanding_ratio,1.0183887127395883,3.083766774554106,Salary,-0.27329597006584283,-1.225072685868107,account_total_outstanding,-0.28475934271613457,-1.0354477552408032,Outstanding,-0.14388072046066452,0.8914012865607767,"Voluntary saving=4.0168 (pushes_toward Low Risk, shap=3.9582); voluntary_saving_to_outstanding_ratio=1.0184 (pushes_toward Low Risk, shap=3.0838); Salary=-0.2733 (pushes_away Low Risk, shap=-1.2251); account_total_outstanding=-0.2848 (pushes_away Low Risk, shap=-1.0354); Outstanding=-0.1439 (pushes_toward Low Risk, shap=0.8914)"
5003776,5003776-01-008,High Risk,High Risk,account_total_savings,6.200067106290449,2.6601840217721384,remaining_to_duration_ratio,-2.7689972689476767,2.1083788592281856,account_loan_count,2.3349712360315604,-1.892314340499189,account_total_payment_plan,2.6789864377097965,1.007688491719255,Voluntary saving,-0.41414576399708186,0.8926050452753513,"account_total_savings=6.2001 (pushes_toward High Risk, shap=2.6602); remaining_to_duration_ratio=-2.7690 (pushes_toward High Risk, shap=2.1084); account_loan_count=2.3350 (pushes_away High Risk, shap=-1.8923); account_total_payment_plan=2.6790 (pushes_toward High Risk, shap=1.0077); Voluntary saving=-0.4141 (pushes_toward High Risk, shap=0.8926)"
5003776,5003776-01-009,High Risk,Low Risk,account_total_savings,6.200067106290449,-4.332295924124031,account_loan_count,2.3349712360315604,3.203802562076434,remaining_to_duration_ratio,-2.7689972689476767,-2.310475634070626,Voluntary saving,-0.41414576399708186,-1.4109791196369252,Outstanding,-0.4031395452817995,1.0776797114957948,"account_total_savings=6.2001 (pushes_away Low Risk, shap=-4.3323); account_loan_count=2.3350 (pushes_toward Low Risk, shap=3.2038); remaining_to_duration_ratio=-2.7690 (pushes_away Low Risk, shap=-2.3105); Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); Outstanding=-0.4031 (pushes_toward Low Risk, shap=1.0777)"
5003776,5003776-01-010,High Risk,Low Risk,account_total_savings,6.200067106290449,-4.332295924124031,account_loan_count,2.3349712360315604,3.203802562076434,remaining_to_duration_ratio,-2.7689972689476767,-2.310475634070626,Voluntary saving,-0.41414576399708186,-1.4109791196369252,Outstanding,-0.4866388489104043,1.1376742701143425,"account_total_savings=6.2001 (pushes_away Low Risk, shap=-4.3323); account_loan_count=2.3350 (pushes_toward Low Risk, shap=3.2038); remaining_to_duration_ratio=-2.7690 (pushes_away Low Risk, shap=-2.3105); Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); Outstanding=-0.4866 (pushes_toward Low Risk, shap=1.1377)"
5003776,5003776-01-011,High Risk,Low Risk,account_total_savings,6.200067106290449,-4.332295924124031,account_loan_count,2.3349712360315604,3.203802562076434,Voluntary saving,-0.41414576399708186,-1.4109791196369252,Duration,-1.0613164848117256,1.0724747189754134,Periodicity,-1.3106410556482142,1.0526101190264106,"account_total_savings=6.2001 (pushes_away Low Risk, shap=-4.3323); account_loan_count=2.3350 (pushes_toward Low Risk, shap=3.2038); Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); Duration=-1.0613 (pushes_toward Low Risk, shap=1.0725); Periodicity=-1.3106 (pushes_toward Low Risk, shap=1.0526)"
5003776,5003776-02-007,High Risk,Low Risk,account_total_savings,6.200067106290449,-4.332295924124031,account_loan_count,2.3349712360315604,3.203802562076434,Voluntary saving,-0.41414576399708186,-1.4109791196369252,Outstanding,-0.2932585531724333,0.9987298120871584,account_total_outstanding,2.760622277136752,0.7064363742225608,"account_total_savings=6.2001 (pushes_away Low Risk, shap=-4.3323); account_loan_count=2.3350 (pushes_toward Low Risk, shap=3.2038); Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); Outstanding=-0.2933 (pushes_toward Low Risk, shap=0.9987); account_total_outstanding=2.7606 (pushes_toward Low Risk, shap=0.7064)"
5003776,5003776-03-00,High Risk,Low Risk,account_total_savings,6.200067106290449,-4.332295924124031,Voluntary saving,3.8275487006278768,3.72889443775726,account_loan_count,2.3349712360315604,3.203802562076434,Outstanding,4.528673845150373,-2.465846458064487,Duration,2.3336807287363346,-1.9324577824900548,"account_total_savings=6.2001 (pushes_away Low Risk, shap=-4.3323); Voluntary saving=3.8275 (pushes_toward Low Risk, shap=3.7289); account_loan_count=2.3350 (pushes_toward Low Risk, shap=3.2038); Outstanding=4.5287 (pushes_away Low Risk, shap=-2.4658); Duration=2.3337 (pushes_away Low Risk, shap=-1.9325)"
5004134,5004134-05-001,Low Risk,Low Risk,account_mean_duration,3.0515168028236115,2.304412286919316,Duration,2.3336807287363346,-1.9324577824900548,account_total_savings,-0.23680598832012317,1.5905776096571167,account_loan_count,-0.866587262857074,-1.4259699264733259,Salary,-0.35855401455512387,-1.3462272928991663,"account_mean_duration=3.0515 (pushes_toward Low Risk, shap=2.3044); Duration=2.3337 (pushes_away Low Risk, shap=-1.9325); account_total_savings=-0.2368 (pushes_toward Low Risk, shap=1.5906); account_loan_count=-0.8666 (pushes_away Low Risk, shap=-1.4260); Salary=-0.3586 (pushes_away Low Risk, shap=-1.3462)"
5004264,5004264-03-01,Low Risk,High Risk,account_mean_duration,3.0515168028236115,-1.784509808779223,start_year,-3.4362582390406278,1.1827596077081703,account_total_savings,-0.4998644164104077,-1.125300224016131,Duration,2.3336807287363346,-1.114522611518486,Remaining Period,1.682710086639745,1.0154793080944564,"account_mean_duration=3.0515 (pushes_away High Risk, shap=-1.7845); start_year=-3.4363 (pushes_toward High Risk, shap=1.1828); account_total_savings=-0.4999 (pushes_away High Risk, shap=-1.1253); Duration=2.3337 (pushes_away High Risk, shap=-1.1145); Remaining Period=1.6827 (pushes_toward High Risk, shap=1.0155)"
5004412,5004412-01-013,High Risk,Low Risk,account_loan_count,2.975282935809287,4.129757059786385,remaining_to_duration_ratio,-2.7689972689476767,-2.310475634070626,Voluntary saving,-0.41414576399708186,-1.4109791196369252,account_total_savings,2.948029443474273,-1.339941170372476,Salary,-0.3537282848032623,-1.3393697653165537,"account_loan_count=2.9753 (pushes_toward Low Risk, shap=4.1298); remaining_to_duration_ratio=-2.7690 (pushes_away Low Risk, shap=-2.3105); Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); account_total_savings=2.9480 (pushes_away Low Risk, shap=-1.3399); Salary=-0.3537 (pushes_away Low Risk, shap=-1.3394)"
5004412,5004412-01-014,High Risk,Low Risk,account_loan_count,2.975282935809287,4.129757059786385,remaining_to_duration_ratio,-2.7689972689476767,-2.310475634070626,Voluntary saving,-0.41414576399708186,-1.4109791196369252,account_total_savings,2.948029443474273,-1.339941170372476,Salary,-0.3537282848032623,-1.3393697653165537,"account_loan_count=2.9753 (pushes_toward Low Risk, shap=4.1298); remaining_to_duration_ratio=-2.7690 (pushes_away Low Risk, shap=-2.3105); Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); account_total_savings=2.9480 (pushes_away Low Risk, shap=-1.3399); Salary=-0.3537 (pushes_away Low Risk, shap=-1.3394)"
5004412,5004412-01-017,High Risk,Low Risk,account_loan_count,2.975282935809287,4.129757059786385,remaining_to_duration_ratio,-2.7689972689476767,-2.310475634070626,Voluntary saving,-0.41414576399708186,-1.4109791196369252,account_total_savings,2.948029443474273,-1.339941170372476,Salary,-0.3537282848032623,-1.3393697653165537,"account_loan_count=2.9753 (pushes_toward Low Risk, shap=4.1298); remaining_to_duration_ratio=-2.7690 (pushes_away Low Risk, shap=-2.3105); Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); account_total_savings=2.9480 (pushes_away Low Risk, shap=-1.3399); Salary=-0.3537 (pushes_away Low Risk, shap=-1.3394)"
5004412,5004412-01-015,High Risk,Low Risk,account_loan_count,2.975282935809287,4.129757059786385,remaining_to_duration_ratio,-2.7689972689476767,-2.310475634070626,Voluntary saving,-0.41414576399708186,-1.4109791196369252,account_total_savings,2.948029443474273,-1.339941170372476,Salary,-0.3537282848032623,-1.3393697653165537,"account_loan_count=2.9753 (pushes_toward Low Risk, shap=4.1298); remaining_to_duration_ratio=-2.7690 (pushes_away Low Risk, shap=-2.3105); Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); account_total_savings=2.9480 (pushes_away Low Risk, shap=-1.3399); Salary=-0.3537 (pushes_away Low Risk, shap=-1.3394)"
5004412,5004412-01-016,High Risk,Low Risk,account_loan_count,2.975282935809287,4.129757059786385,remaining_to_duration_ratio,-2.7689972689476767,-2.310475634070626,Voluntary saving,-0.41414576399708186,-1.4109791196369252,account_total_savings,2.948029443474273,-1.339941170372476,Salary,-0.3537282848032623,-1.3393697653165537,"account_loan_count=2.9753 (pushes_toward Low Risk, shap=4.1298); remaining_to_duration_ratio=-2.7690 (pushes_away Low Risk, shap=-2.3105); Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); account_total_savings=2.9480 (pushes_away Low Risk, shap=-1.3399); Salary=-0.3537 (pushes_away Low Risk, shap=-1.3394)"
5004412,5004412-02-008,High Risk,Low Risk,account_loan_count,2.975282935809287,4.129757059786385,Voluntary saving,-0.41414576399708186,-1.4109791196369252,account_total_savings,2.948029443474273,-1.339941170372476,Salary,-0.3537282848032623,-1.3393697653165537,Outstanding,-0.4470802188233165,1.1092512480232193,"account_loan_count=2.9753 (pushes_toward Low Risk, shap=4.1298); Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); account_total_savings=2.9480 (pushes_away Low Risk, shap=-1.3399); Salary=-0.3537 (pushes_away Low Risk, shap=-1.3394); Outstanding=-0.4471 (pushes_toward Low Risk, shap=1.1093)"
5004412,5004412-03-00,High Risk,Low Risk,account_loan_count,2.975282935809287,4.129757059786385,Duration,2.3336807287363346,-1.9324577824900548,account_total_savings,2.948029443474273,-1.339941170372476,Salary,-0.3537282848032623,-1.3393697653165537,outstanding_to_payment_ratio,1.1344987506716016,0.9668398192233232,"account_loan_count=2.9753 (pushes_toward Low Risk, shap=4.1298); Duration=2.3337 (pushes_away Low Risk, shap=-1.9325); account_total_savings=2.9480 (pushes_away Low Risk, shap=-1.3399); Salary=-0.3537 (pushes_away Low Risk, shap=-1.3394); outstanding_to_payment_ratio=1.1345 (pushes_toward Low Risk, shap=0.9668)"
5004586,5004586-05-01,Low Risk,Low Risk,account_loan_count,-0.866587262857074,-1.4259699264733259,account_total_savings,0.12054782693202946,1.2617593428615765,account_mean_duration,1.4660552437030685,1.0545446076725107,account_total_outstanding,-0.21430598521303854,-0.9951501503357141,remaining_to_duration_ratio,-1.3066490217372204,-0.9300929756098244,"account_loan_count=-0.8666 (pushes_away Low Risk, shap=-1.4260); account_total_savings=0.1205 (pushes_toward Low Risk, shap=1.2618); account_mean_duration=1.4661 (pushes_toward Low Risk, shap=1.0545); account_total_outstanding=-0.2143 (pushes_away Low Risk, shap=-0.9952); remaining_to_duration_ratio=-1.3066 (pushes_away Low Risk, shap=-0.9301)"
5222668,5222668-02-005,Low Risk,Low Risk,Voluntary saving,-0.41414576399708186,-1.4109791196369252,Salary,-0.34875267684314504,-1.3322992556566187,Outstanding,-0.358800580061974,1.0458220009237598,account_total_savings,0.45623402939540436,0.9528784786589695,remaining_to_duration_ratio,0.6630445357299247,0.9291979521128881,"Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); Salary=-0.3488 (pushes_away Low Risk, shap=-1.3323); Outstanding=-0.3588 (pushes_toward Low Risk, shap=1.0458); account_total_savings=0.4562 (pushes_toward Low Risk, shap=0.9529); remaining_to_duration_ratio=0.6630 (pushes_toward Low Risk, shap=0.9292)"
5222668,5222668-05-00,Low Risk,Low Risk,outstanding_to_payment_ratio,1.806621069592191,1.4721563298622766,Voluntary saving,-0.41414576399708186,-1.4109791196369252,Salary,-0.34875267684314504,-1.3322992556566187,Duration,1.6061813258331787,-1.2885436750331685,account_total_savings,0.45623402939540436,0.9528784786589695,"outstanding_to_payment_ratio=1.8066 (pushes_toward Low Risk, shap=1.4722); Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); Salary=-0.3488 (pushes_away Low Risk, shap=-1.3323); Duration=1.6062 (pushes_away Low Risk, shap=-1.2885); account_total_savings=0.4562 (pushes_toward Low Risk, shap=0.9529)"
5222668,5222668-05-001,Low Risk,Low Risk,Salary,-0.34875267684314504,-1.3322992556566187,account_total_savings,0.45623402939540436,0.9528784786589695,remaining_to_duration_ratio,0.5843653164922563,0.8549287552754794,account_mean_duration,1.166579171424744,0.8184584904814477,outstanding_to_payment_ratio,0.8929720863694319,0.7852547002713991,"Salary=-0.3488 (pushes_away Low Risk, shap=-1.3323); account_total_savings=0.4562 (pushes_toward Low Risk, shap=0.9529); remaining_to_duration_ratio=0.5844 (pushes_toward Low Risk, shap=0.8549); account_mean_duration=1.1666 (pushes_toward Low Risk, shap=0.8185); outstanding_to_payment_ratio=0.8930 (pushes_toward Low Risk, shap=0.7853)"
5222688,5222688-02-001,Low Risk,Low Risk,account_total_savings,-0.26611853966422644,1.617549484356488,Voluntary saving,-0.41414576399708186,-1.4109791196369252,Salary,-0.3156975608433046,-1.2853268014639794,remaining_to_duration_ratio,0.8122637446289507,1.0700533254252147,account_total_outstanding,-0.24709011950503065,-1.0139018768349946,"account_total_savings=-0.2661 (pushes_toward Low Risk, shap=1.6175); Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); Salary=-0.3157 (pushes_away Low Risk, shap=-1.2853); remaining_to_duration_ratio=0.8123 (pushes_toward Low Risk, shap=1.0701); account_total_outstanding=-0.2471 (pushes_away Low Risk, shap=-1.0139)"
5222688,5222688-03-001,Low Risk,Medium Risk,Salary,-0.3156975608433046,0.8983646927747139,Duration,0.6361821219623044,0.6779841602366249,account_total_savings,-0.26611853966422644,-0.6243164808697907,start_year,-1.4325066316204942,-0.5011437035576474,account_total_payment_plan,-0.28664085047731863,0.46530748291112767,"Salary=-0.3157 (pushes_toward Medium Risk, shap=0.8984); Duration=0.6362 (pushes_toward Medium Risk, shap=0.6780); account_total_savings=-0.2661 (pushes_away Medium Risk, shap=-0.6243); start_year=-1.4325 (pushes_away Medium Risk, shap=-0.5011); account_total_payment_plan=-0.2866 (pushes_toward Medium Risk, shap=0.4653)"
5222690,5222690-05-001,Low Risk,Medium Risk,Duration,2.3336807287363346,3.0469803940085263,outstanding_to_payment_ratio,1.896875062310075,-1.282184321552449,Remaining Period,1.9908412622232796,-1.0760264954966345,Salary,-0.3680747663190891,0.9503865677551956,Voluntary saving,-0.41414576399708186,0.5183740743615735,"Duration=2.3337 (pushes_toward Medium Risk, shap=3.0470); outstanding_to_payment_ratio=1.8969 (pushes_away Medium Risk, shap=-1.2822); Remaining Period=1.9908 (pushes_away Medium Risk, shap=-1.0760); Salary=-0.3681 (pushes_toward Medium Risk, shap=0.9504); Voluntary saving=-0.4141 (pushes_toward Medium Risk, shap=0.5184)"
5222690,5222690-05-002,Low Risk,Low Risk,Voluntary saving,2.10381341855543,1.640158091902859,Salary,-0.3680747663190891,-1.359756607880681,account_mean_duration,1.611389219955785,1.169115811603468,account_total_savings,0.2936136646098681,1.1025132221881737,remaining_to_duration_ratio,0.7113831526972149,0.9748271575520924,"Voluntary saving=2.1038 (pushes_toward Low Risk, shap=1.6402); Salary=-0.3681 (pushes_away Low Risk, shap=-1.3598); account_mean_duration=1.6114 (pushes_toward Low Risk, shap=1.1691); account_total_savings=0.2936 (pushes_toward Low Risk, shap=1.1025); remaining_to_duration_ratio=0.7114 (pushes_toward Low Risk, shap=0.9748)"
5222694,5222694-05-01,Low Risk,Low Risk,account_mean_duration,6.222439921064697,4.804147645412926,Duration,4.75867873841352,-4.078838140679674,outstanding_to_payment_ratio,3.2341973087221927,2.5454399026898633,Voluntary saving,1.978746564515406,1.4886083229725704,account_loan_count,-0.866587262857074,-1.4259699264733259,"account_mean_duration=6.2224 (pushes_toward Low Risk, shap=4.8041); Duration=4.7587 (pushes_away Low Risk, shap=-4.0788); outstanding_to_payment_ratio=3.2342 (pushes_toward Low Risk, shap=2.5454); Voluntary saving=1.9787 (pushes_toward Low Risk, shap=1.4886); account_loan_count=-0.8666 (pushes_away Low Risk, shap=-1.4260)"
5222704,5222704-05-002,Low Risk,Medium Risk,Duration,2.3336807287363346,3.0469803940085263,Remaining Period,1.8367756744315125,-0.9918303690884471,outstanding_to_payment_ratio,1.413732902221354,-0.9797600343793379,Salary,-0.20268764904862688,0.7861214478452755,start_year,0.5712449757996394,0.5651194955011772,"Duration=2.3337 (pushes_toward Medium Risk, shap=3.0470); Remaining Period=1.8368 (pushes_away Medium Risk, shap=-0.9918); outstanding_to_payment_ratio=1.4137 (pushes_away Medium Risk, shap=-0.9798); Salary=-0.2027 (pushes_toward Medium Risk, shap=0.7861); start_year=0.5712 (pushes_toward Medium Risk, shap=0.5651)"
5222704,5222704-05-01,Low Risk,Low Risk,outstanding_to_payment_ratio,1.5465276754527546,1.2766123304041805,Salary,-0.20268764904862688,-1.1247358386273847,remaining_to_duration_ratio,0.7227322192895349,0.9855401014378186,loan_age_days,3.6476837767041235,-0.9074772504626955,Outstanding,-0.12816723700870827,0.8801110905580282,"outstanding_to_payment_ratio=1.5465 (pushes_toward Low Risk, shap=1.2766); Salary=-0.2027 (pushes_away Low Risk, shap=-1.1247); remaining_to_duration_ratio=0.7227 (pushes_toward Low Risk, shap=0.9855); loan_age_days=3.6477 (pushes_away Low Risk, shap=-0.9075); Outstanding=-0.1282 (pushes_toward Low Risk, shap=0.8801)"
5222704,5222704-01-008,Low Risk,Low Risk,Voluntary saving,-0.41414576399708186,-1.4109791196369252,Salary,-0.20268764904862688,-1.1247358386273847,Outstanding,-0.40819350763252804,1.0813110021452996,Duration,-1.0613164848117256,1.0724747189754134,Periodicity,-1.3106410556482142,1.0526101190264106,"Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); Salary=-0.2027 (pushes_away Low Risk, shap=-1.1247); Outstanding=-0.4082 (pushes_toward Low Risk, shap=1.0813); Duration=-1.0613 (pushes_toward Low Risk, shap=1.0725); Periodicity=-1.3106 (pushes_toward Low Risk, shap=1.0526)"
5222720,5222720-02-003,Low Risk,Low Risk,Voluntary saving,-0.41414576399708186,-1.4109791196369252,account_total_savings,0.38084045883921175,1.0222516940542545,account_total_outstanding,-0.23225516338039295,-1.0054166431728697,Outstanding,-0.2445372105009642,0.9637233471005877,Salary,-0.051775978263885886,-0.9102851755861439,"Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); account_total_savings=0.3808 (pushes_toward Low Risk, shap=1.0223); account_total_outstanding=-0.2323 (pushes_away Low Risk, shap=-1.0054); Outstanding=-0.2445 (pushes_toward Low Risk, shap=0.9637); Salary=-0.0518 (pushes_away Low Risk, shap=-0.9103)"
5222720,5222720-05-001,Low Risk,Low Risk,remaining_to_duration_ratio,-1.5155559141958572,-1.127290498247082,account_total_savings,0.38084045883921175,1.0222516940542545,account_total_outstanding,-0.23225516338039295,-1.0054166431728697,Salary,-0.051775978263885886,-0.9102851755861439,Outstanding,-0.10336644084354732,0.8622916267462644,"remaining_to_duration_ratio=-1.5156 (pushes_away Low Risk, shap=-1.1273); account_total_savings=0.3808 (pushes_toward Low Risk, shap=1.0223); account_total_outstanding=-0.2323 (pushes_away Low Risk, shap=-1.0054); Salary=-0.0518 (pushes_away Low Risk, shap=-0.9103); Outstanding=-0.1034 (pushes_toward Low Risk, shap=0.8623)"
5222726,5222726-02-013,Low Risk,Low Risk,Voluntary saving,-0.41414576399708186,-1.4109791196369252,Salary,-0.36671540582560697,-1.357824909970086,remaining_to_duration_ratio,0.8122637446289507,1.0700533254252147,account_mean_duration,1.14896293187896,0.8045710718231497,account_total_savings,0.657007302663446,0.7681374267458065,"Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); Salary=-0.3667 (pushes_away Low Risk, shap=-1.3578); remaining_to_duration_ratio=0.8123 (pushes_toward Low Risk, shap=1.0701); account_mean_duration=1.1490 (pushes_toward Low Risk, shap=0.8046); account_total_savings=0.6570 (pushes_toward Low Risk, shap=0.7681)"
5222726,5222726-05-001,Low Risk,Low Risk,Salary,-0.36671540582560697,-1.357824909970086,Duration,1.6061813258331787,-1.2885436750331685,Voluntary saving,1.6605168898846003,1.1029934929903134,account_mean_duration,1.14896293187896,0.8045710718231497,account_total_savings,0.657007302663446,0.7681374267458065,"Salary=-0.3667 (pushes_away Low Risk, shap=-1.3578); Duration=1.6062 (pushes_away Low Risk, shap=-1.2885); Voluntary saving=1.6605 (pushes_toward Low Risk, shap=1.1030); account_mean_duration=1.1490 (pushes_toward Low Risk, shap=0.8046); account_total_savings=0.6570 (pushes_toward Low Risk, shap=0.7681)"
5222740,5222740-02-005,Low Risk,Medium Risk,Salary,-0.29526009865475983,0.8780658797083629,Voluntary saving,-0.41414576399708186,0.5183740743615735,account_total_savings,0.14095971759633685,-0.47974499539899923,account_total_payment_plan,-0.27558554881502884,0.46127445990938215,Outstanding,-0.2945122117171132,-0.3758790667131189,"Salary=-0.2953 (pushes_toward Medium Risk, shap=0.8781); Voluntary saving=-0.4141 (pushes_toward Medium Risk, shap=0.5184); account_total_savings=0.1410 (pushes_away Medium Risk, shap=-0.4797); account_total_payment_plan=-0.2756 (pushes_toward Medium Risk, shap=0.4613); Outstanding=-0.2945 (pushes_away Medium Risk, shap=-0.3759)"
5222740,5222740-05-001,Low Risk,Low Risk,remaining_to_duration_ratio,3.6772725554902532,3.7744764930218877,Duration,2.3336807287363346,-1.9324577824900548,outstanding_to_payment_ratio,1.7176966651326524,1.4053009844776667,account_max_remaining_period,5.4709368485605285,-1.3415411942190905,Salary,-0.29526009865475983,-1.2562844663389159,"remaining_to_duration_ratio=3.6773 (pushes_toward Low Risk, shap=3.7745); Duration=2.3337 (pushes_away Low Risk, shap=-1.9325); outstanding_to_payment_ratio=1.7177 (pushes_toward Low Risk, shap=1.4053); account_max_remaining_period=5.4709 (pushes_away Low Risk, shap=-1.3415); Salary=-0.2953 (pushes_away Low Risk, shap=-1.2563)"
5222750,5222750-05-001,Low Risk,Low Risk,account_mean_duration,3.0515168028236115,2.304412286919316,Duration,2.3336807287363346,-1.9324577824900548,Voluntary saving,2.0917071848625466,1.6254883623981462,account_total_savings,-0.08254124435546518,1.4486312708379145,account_loan_count,-0.866587262857074,-1.4259699264733259,"account_mean_duration=3.0515 (pushes_toward Low Risk, shap=2.3044); Duration=2.3337 (pushes_away Low Risk, shap=-1.9325); Voluntary saving=2.0917 (pushes_toward Low Risk, shap=1.6255); account_total_savings=-0.0825 (pushes_toward Low Risk, shap=1.4486); account_loan_count=-0.8666 (pushes_away Low Risk, shap=-1.4260)"
5222764,5222764-05-001,Low Risk,Low Risk,account_mean_duration,3.0515168028236115,2.304412286919316,Duration,2.3336807287363346,-1.9324577824900548,account_total_savings,-0.3142618334695361,1.6618484221353396,account_loan_count,-0.866587262857074,-1.4259699264733259,outstanding_to_payment_ratio,1.420115409839625,1.1815727770916555,"account_mean_duration=3.0515 (pushes_toward Low Risk, shap=2.3044); Duration=2.3337 (pushes_away Low Risk, shap=-1.9325); account_total_savings=-0.3143 (pushes_toward Low Risk, shap=1.6618); account_loan_count=-0.8666 (pushes_away Low Risk, shap=-1.4260); outstanding_to_payment_ratio=1.4201 (pushes_toward Low Risk, shap=1.1816)"
5222780,5222780-03-001,Low Risk,Low Risk,account_mean_duration,3.0515168028236115,2.304412286919316,Duration,2.3336807287363346,-1.9324577824900548,account_total_savings,-0.18266062800328928,1.5407558845921732,account_loan_count,-0.866587262857074,-1.4259699264733259,outstanding_to_payment_ratio,1.4394120180256864,1.1960803963765014,"account_mean_duration=3.0515 (pushes_toward Low Risk, shap=2.3044); Duration=2.3337 (pushes_away Low Risk, shap=-1.9325); account_total_savings=-0.1827 (pushes_toward Low Risk, shap=1.5408); account_loan_count=-0.8666 (pushes_away Low Risk, shap=-1.4260); outstanding_to_payment_ratio=1.4394 (pushes_toward Low Risk, shap=1.1961)"
5222788,5222788-02-008,Low Risk,Low Risk,Voluntary saving,-0.41414576399708186,-1.4109791196369252,account_total_savings,0.10857097549149589,1.272779814350219,Salary,-0.28784461288582847,-1.245746806583041,account_mean_duration,1.624601399615123,1.1795313755971912,remaining_to_duration_ratio,0.8122637446289507,1.0700533254252147,"Voluntary saving=-0.4141 (pushes_away Low Risk, shap=-1.4110); account_total_savings=0.1086 (pushes_toward Low Risk, shap=1.2728); Salary=-0.2878 (pushes_away Low Risk, shap=-1.2457); account_mean_duration=1.6246 (pushes_toward Low Risk, shap=1.1795); remaining_to_duration_ratio=0.8123 (pushes_toward Low Risk, shap=1.0701)"
5222788,5222788-05-001,Low Risk,Low Risk,Duration,2.3336807287363346,-1.9324577824900548,outstanding_to_payment_ratio,2.122414011095646,1.7095764880579025,account_total_savings,0.10857097549149589,1.272779814350219,Salary,-0.28784461288582847,-1.245746806583041,account_mean_duration,1.624601399615123,1.1795313755971912,"Duration=2.3337 (pushes_away Low Risk, shap=-1.9325); outstanding_to_payment_ratio=2.1224 (pushes_toward Low Risk, shap=1.7096); account_total_savings=0.1086 (pushes_toward Low Risk, shap=1.2728); Salary=-0.2878 (pushes_away Low Risk, shap=-1.2457); account_mean_duration=1.6246 (pushes_toward Low Risk, shap=1.1795)"
